InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSpend
540019,22180,RETROSPOT LAMP,2,2011-01-04 12:18:00,9.95,12957,United Kingdom,19.9
540019,47566B,TEA TIME PARTY BUNTING,5,2011-01-04 12:18:00,4.65,12957,United Kingdom,23.25
540019,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-01-04 12:18:00,0.42,12957,United Kingdom,10.08
540019,22904,CALENDAR PAPER CUT DESIGN,6,2011-01-04 12:18:00,2.95,12957,United Kingdom,17.700000000000003
540019,22610,PENS ASSORTED FUNNY FACE,36,2011-01-04 12:18:00,0.21,12957,United Kingdom,7.56
540019,21705,BAG 500g SWIRLY MARBLES,12,2011-01-04 12:18:00,1.65,12957,United Kingdom,19.799999999999997
540019,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-01-04 12:18:00,0.42,12957,United Kingdom,10.08
540019,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-01-04 12:18:00,4.95,12957,United Kingdom,14.850000000000001
540019,21912,VINTAGE SNAKES & LADDERS,4,2011-01-04 12:18:00,3.75,12957,United Kingdom,15.0
540019,21899,"KEY FOB , GARAGE DESIGN",24,2011-01-04 12:18:00,0.65,12957,United Kingdom,15.600000000000001
540019,21900,"KEY FOB , SHED",24,2011-01-04 12:18:00,0.65,12957,United Kingdom,15.600000000000001
540019,21901,"KEY FOB , BACK DOOR",24,2011-01-04 12:18:00,0.65,12957,United Kingdom,15.600000000000001
540020,21621,VINTAGE UNION JACK BUNTING,4,2011-01-04 12:45:00,8.5,14462,United Kingdom,34.0
540020,22469,HEART OF WICKER SMALL,24,2011-01-04 12:45:00,1.65,14462,United Kingdom,39.599999999999994
540020,21755,LOVE BUILDING BLOCK WORD,6,2011-01-04 12:45:00,5.95,14462,United Kingdom,35.7
540021,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-01-04 12:51:00,0.12,17841,United Kingdom,2.88
540021,22179,SET 10 LIGHTS NIGHT OWL,3,2011-01-04 12:51:00,6.75,17841,United Kingdom,20.25
540021,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-01-04 12:51:00,9.95,17841,United Kingdom,9.95
540021,20717,STRAWBERRY SHOPPER BAG,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,20718,RED RETROSPOT SHOPPER BAG,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,20716,PARTY FOOD SHOPPER BAG,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,M,Manual,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,2011-01-04 12:51:00,1.25,17841,United Kingdom,2.5
540021,21668,RED STRIPE CERAMIC DRAWER KNOB,4,2011-01-04 12:51:00,1.25,17841,United Kingdom,5.0
540021,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,3,2011-01-04 12:51:00,1.25,17841,United Kingdom,3.75
540021,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,72051S,BAG OF SILVER STONES,2,2011-01-04 12:51:00,0.42,17841,United Kingdom,0.84
540021,21811,CHRISTMAS HANGING HEART WITH BELL,2,2011-01-04 12:51:00,1.25,17841,United Kingdom,2.5
540021,21810,CHRISTMAS HANGING STAR WITH BELL,2,2011-01-04 12:51:00,1.25,17841,United Kingdom,2.5
540021,21809,CHRISTMAS HANGING TREE WITH BELL,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-01-04 12:51:00,16.95,17841,United Kingdom,16.95
540021,82494L,WOODEN FRAME ANTIQUE WHITE,2,2011-01-04 12:51:00,2.95,17841,United Kingdom,5.9
540021,20723,STRAWBERRY CHARLOTTE BAG,1,2011-01-04 12:51:00,0.85,17841,United Kingdom,0.85
540021,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-01-04 12:51:00,0.85,17841,United Kingdom,0.85
540021,21935,SUKI  SHOULDER BAG,2,2011-01-04 12:51:00,1.65,17841,United Kingdom,3.3
540021,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-01-04 12:51:00,1.95,17841,United Kingdom,1.95
540021,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,2011-01-04 12:51:00,1.95,17841,United Kingdom,1.95
540021,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-01-04 12:51:00,1.95,17841,United Kingdom,1.95
540021,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-01-04 12:51:00,1.95,17841,United Kingdom,1.95
540021,20713,JUMBO BAG OWLS,2,2011-01-04 12:51:00,1.95,17841,United Kingdom,3.9
540021,85099B,JUMBO BAG RED RETROSPOT,4,2011-01-04 12:51:00,1.95,17841,United Kingdom,7.8
540021,22589,CARDHOLDER GINGHAM STAR,2,2011-01-04 12:51:00,2.55,17841,United Kingdom,5.1
540021,22694,WICKER STAR,1,2011-01-04 12:51:00,2.1,17841,United Kingdom,2.1
540021,21877,HOME SWEET HOME MUG,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,22474,SPACEBOY TV DINNER TRAY,1,2011-01-04 12:51:00,4.95,17841,United Kingdom,4.95
540021,22472,TV DINNER TRAY DOLLY GIRL,1,2011-01-04 12:51:00,4.95,17841,United Kingdom,4.95
540021,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-01-04 12:51:00,2.95,17841,United Kingdom,2.95
540021,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-01-04 12:51:00,4.95,17841,United Kingdom,4.95
540021,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-01-04 12:51:00,4.95,17841,United Kingdom,4.95
540021,22630,DOLLY GIRL LUNCH BOX,1,2011-01-04 12:51:00,1.95,17841,United Kingdom,1.95
540021,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-01-04 12:51:00,3.95,17841,United Kingdom,3.95
540021,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-01-04 12:51:00,3.95,17841,United Kingdom,3.95
540021,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2011-01-04 12:51:00,2.25,17841,United Kingdom,2.25
540021,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,2011-01-04 12:51:00,3.75,17841,United Kingdom,3.75
540021,20663,QUEEN OF THE SKIES HOLIDAY PURSE,1,2011-01-04 12:51:00,2.95,17841,United Kingdom,2.95
540021,20618,QUEEN OF THE SKIES PASSPORT COVER,1,2011-01-04 12:51:00,2.1,17841,United Kingdom,2.1
540021,20996,JAZZ HEARTS ADDRESS BOOK,1,2011-01-04 12:51:00,0.42,17841,United Kingdom,0.42
540021,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,5,2011-01-04 12:51:00,0.42,17841,United Kingdom,2.1
540021,22702,BLACK AND WHITE CAT BOWL,1,2011-01-04 12:51:00,2.1,17841,United Kingdom,2.1
540021,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,2011-01-04 12:51:00,0.85,17841,United Kingdom,0.85
540021,21164,HOME SWEET HOME METAL SIGN,1,2011-01-04 12:51:00,2.95,17841,United Kingdom,2.95
540021,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-01-04 12:51:00,2.1,17841,United Kingdom,2.1
540021,84692,BOX OF 24 COCKTAIL PARASOLS,10,2011-01-04 12:51:00,0.42,17841,United Kingdom,4.2
540021,20655,QUEEN OF SKIES LUGGAGE TAG,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,22681,FRENCH BLUE METAL DOOR SIGN 6,1,2011-01-04 12:51:00,1.25,17841,United Kingdom,1.25
540021,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-01-04 12:51:00,2.1,17841,United Kingdom,4.2
540021,79321,CHILLI LIGHTS,48,2011-01-04 12:51:00,4.25,17841,United Kingdom,204.0
540021,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,24,2011-01-04 12:51:00,0.42,17841,United Kingdom,10.08
540021,22728,ALARM CLOCK BAKELIKE PINK,1,2011-01-04 12:51:00,3.75,17841,United Kingdom,3.75
540021,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-01-04 12:51:00,3.75,17841,United Kingdom,3.75
540021,22374,AIRLINE BAG VINTAGE JET SET RED,1,2011-01-04 12:51:00,4.25,17841,United Kingdom,4.25
540021,22047,EMPIRE GIFT WRAP,25,2011-01-04 12:51:00,0.42,17841,United Kingdom,10.5
540021,22651,GENTLEMAN SHIRT REPAIR KIT,1,2011-01-04 12:51:00,0.85,17841,United Kingdom,0.85
540021,85176,SEWING SUSAN 21 NEEDLE SET,1,2011-01-04 12:51:00,0.85,17841,United Kingdom,0.85
540021,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-01-04 12:51:00,12.75,17841,United Kingdom,12.75
540021,21164,HOME SWEET HOME METAL SIGN,1,2011-01-04 12:51:00,2.95,17841,United Kingdom,2.95
540021,82600,NO SINGING METAL SIGN,1,2011-01-04 12:51:00,2.1,17841,United Kingdom,2.1
540021,84685,BEACH HUT KEY CABINET,1,2011-01-04 12:51:00,3.75,17841,United Kingdom,3.75
540021,21258,VICTORIAN SEWING BOX LARGE,1,2011-01-04 12:51:00,12.75,17841,United Kingdom,12.75
540021,79160,HEART SHAPE WIRELESS DOORBELL,2,2011-01-04 12:51:00,2.1,17841,United Kingdom,4.2
540021,21137,BLACK RECORD COVER FRAME,5,2011-01-04 12:51:00,3.75,17841,United Kingdom,18.75
540021,82001S,VINYL RECORD FRAME SILVER,2,2011-01-04 12:51:00,3.75,17841,United Kingdom,7.5
540021,21359,RELAX LARGE WOOD LETTERS,1,2011-01-04 12:51:00,15.95,17841,United Kingdom,15.95
540021,82599,FANNY'S REST STOPMETAL SIGN,5,2011-01-04 12:51:00,2.1,17841,United Kingdom,10.5
540021,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-01-04 12:51:00,7.95,17841,United Kingdom,7.95
540022,22647,CERAMIC LOVE HEART MONEY BANK,36,2011-01-04 12:57:00,0.42,17188,United Kingdom,15.12
540022,85059,FRENCH ENAMEL WATER BASIN,8,2011-01-04 12:57:00,1.25,17188,United Kingdom,10.0
540022,22423,REGENCY CAKESTAND 3 TIER,16,2011-01-04 12:57:00,10.95,17188,United Kingdom,175.2
540022,22457,NATURAL SLATE HEART CHALKBOARD,12,2011-01-04 12:57:00,2.95,17188,United Kingdom,35.400000000000006
540022,22469,HEART OF WICKER SMALL,24,2011-01-04 12:57:00,1.65,17188,United Kingdom,39.599999999999994
540022,22470,HEART OF WICKER LARGE,12,2011-01-04 12:57:00,2.95,17188,United Kingdom,35.400000000000006
540022,85054,FRENCH ENAMEL POT W LID,12,2011-01-04 12:57:00,1.25,17188,United Kingdom,15.0
540022,16161P,WRAP ENGLISH ROSE,50,2011-01-04 12:57:00,0.42,17188,United Kingdom,21.0
540022,16156S,WRAP PINK FAIRY CAKES,50,2011-01-04 12:57:00,0.42,17188,United Kingdom,21.0
540022,21497,FANCY FONTS BIRTHDAY WRAP,50,2011-01-04 12:57:00,0.42,17188,United Kingdom,21.0
540023,22315,200 RED + WHITE BENDY STRAWS,1,2011-01-04 12:58:00,1.25,15039,United Kingdom,1.25
540023,22670,FRENCH WC SIGN BLUE METAL,1,2011-01-04 12:58:00,1.25,15039,United Kingdom,1.25
540023,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2,2011-01-04 12:58:00,3.75,15039,United Kingdom,7.5
540023,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2,2011-01-04 12:58:00,3.75,15039,United Kingdom,7.5
540023,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,2011-01-04 12:58:00,3.75,15039,United Kingdom,7.5
540023,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2,2011-01-04 12:58:00,3.75,15039,United Kingdom,7.5
540023,21243,PINK  POLKADOT PLATE,12,2011-01-04 12:58:00,1.69,15039,United Kingdom,20.28
540023,21244,BLUE POLKADOT PLATE,12,2011-01-04 12:58:00,1.69,15039,United Kingdom,20.28
540023,21658,GLASS  BEURRE DISH,1,2011-01-04 12:58:00,3.95,15039,United Kingdom,3.95
540023,20674,GREEN POLKADOT BOWL,4,2011-01-04 12:58:00,1.25,15039,United Kingdom,5.0
540023,20676,RED RETROSPOT BOWL,3,2011-01-04 12:58:00,1.25,15039,United Kingdom,3.75
540023,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,4,2011-01-04 12:58:00,4.25,15039,United Kingdom,17.0
540023,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-01-04 12:58:00,0.55,15039,United Kingdom,0.55
540023,22862,LOVE HEART NAPKIN BOX,1,2011-01-04 12:58:00,4.25,15039,United Kingdom,4.25
540023,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-01-04 12:58:00,0.55,15039,United Kingdom,0.55
540023,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-01-04 12:58:00,0.55,15039,United Kingdom,1.1
540023,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-01-04 12:58:00,0.55,15039,United Kingdom,1.1
540023,47566,PARTY BUNTING,60,2011-01-04 12:58:00,3.75,15039,United Kingdom,225.0
540023,21213,PACK OF 72 SKULL CAKE CASES,2,2011-01-04 12:58:00,0.55,15039,United Kingdom,1.1
540023,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-01-04 12:58:00,8.5,15039,United Kingdom,17.0
540023,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-01-04 12:58:00,1.25,15039,United Kingdom,15.0
540023,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-01-04 12:58:00,1.25,15039,United Kingdom,15.0
540023,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-01-04 12:58:00,3.75,15039,United Kingdom,15.0
540023,22437,SET OF 9 BLACK SKULL BALLOONS,10,2011-01-04 12:58:00,0.85,15039,United Kingdom,8.5
540023,22435,SET OF 9 HEART SHAPED BALLOONS,10,2011-01-04 12:58:00,1.25,15039,United Kingdom,12.5
540023,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-01-04 12:58:00,3.25,15039,United Kingdom,6.5
540023,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-01-04 12:58:00,1.65,15039,United Kingdom,3.3
540023,20726,LUNCH BAG WOODLAND,1,2011-01-04 12:58:00,1.65,15039,United Kingdom,1.65
540023,85099F,JUMBO BAG STRAWBERRY,10,2011-01-04 12:58:00,1.95,15039,United Kingdom,19.5
540023,22198,LARGE POPCORN HOLDER,2,2011-01-04 12:58:00,1.65,15039,United Kingdom,3.3
540023,22315,200 RED + WHITE BENDY STRAWS,1,2011-01-04 12:58:00,1.25,15039,United Kingdom,1.25
540023,22386,JUMBO BAG PINK POLKADOT,20,2011-01-04 12:58:00,1.95,15039,United Kingdom,39.0
540023,22670,FRENCH WC SIGN BLUE METAL,1,2011-01-04 12:58:00,1.25,15039,United Kingdom,1.25
540023,84988,SET OF 72 PINK HEART PAPER DOILIES,6,2011-01-04 12:58:00,1.45,15039,United Kingdom,8.7
540023,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,2011-01-04 12:58:00,1.45,15039,United Kingdom,2.9
540023,20675,BLUE POLKADOT BOWL,8,2011-01-04 12:58:00,1.25,15039,United Kingdom,10.0
540023,21240,BLUE POLKADOT CUP,8,2011-01-04 12:58:00,0.85,15039,United Kingdom,6.8
540023,20677,PINK POLKADOT BOWL,12,2011-01-04 12:58:00,1.25,15039,United Kingdom,15.0
540023,21239,PINK  POLKADOT CUP,13,2011-01-04 12:58:00,0.85,15039,United Kingdom,11.049999999999999
540023,22423,REGENCY CAKESTAND 3 TIER,3,2011-01-04 12:58:00,12.75,15039,United Kingdom,38.25
540023,84313B,BLUE TV TRAY TABLE,1,2011-01-04 12:58:00,4.25,15039,United Kingdom,4.25
540023,21238,RED RETROSPOT CUP,11,2011-01-04 12:58:00,0.85,15039,United Kingdom,9.35
540023,21621,VINTAGE UNION JACK BUNTING,10,2011-01-04 12:58:00,8.5,15039,United Kingdom,85.0
540023,21930,JUMBO STORAGE BAG SKULLS,10,2011-01-04 12:58:00,1.95,15039,United Kingdom,19.5
540023,21242,RED RETROSPOT PLATE,8,2011-01-04 12:58:00,1.69,15039,United Kingdom,13.52
540023,21245,GREEN POLKADOT PLATE,12,2011-01-04 12:58:00,1.69,15039,United Kingdom,20.28
540023,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-01-04 12:58:00,7.95,15039,United Kingdom,15.9
540023,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-01-04 12:58:00,1.95,15039,United Kingdom,39.0
540024,15056N,EDWARDIAN PARASOL NATURAL,4,2011-01-04 13:03:00,5.95,15039,United Kingdom,23.8
540025,21631,HIPPY CHIC DECORATIVE PARASOL,12,2011-01-04 13:22:00,3.95,17428,United Kingdom,47.400000000000006
540025,21199,PINK  HEART CONFETTI IN TUBE,96,2011-01-04 13:22:00,0.42,17428,United Kingdom,40.32
540025,21198,WHITE HEART CONFETTI IN TUBE,48,2011-01-04 13:22:00,0.42,17428,United Kingdom,20.16
540025,21632,VINTAGE PINK DECORATIVE PARASOL,12,2011-01-04 13:22:00,3.95,17428,United Kingdom,47.400000000000006
540025,22389,PAPERWEIGHT SAVE THE PLANET,12,2011-01-04 13:22:00,0.85,17428,United Kingdom,10.2
540025,22391,PAPERWEIGHT HOME SWEET HOME,12,2011-01-04 13:22:00,0.85,17428,United Kingdom,10.2
540025,22834,HAND WARMER BABUSHKA DESIGN,24,2011-01-04 13:22:00,0.85,17428,United Kingdom,20.4
540025,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-01-04 13:22:00,0.42,17428,United Kingdom,10.08
540025,47504K,ENGLISH ROSE GARDEN SECATEURS,24,2011-01-04 13:22:00,0.85,17428,United Kingdom,20.4
540025,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,48,2011-01-04 13:22:00,1.25,17428,United Kingdom,60.0
540025,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,192,2011-01-04 13:22:00,0.19,17428,United Kingdom,36.480000000000004
540027,82551,LAUNDRY 15C METAL SIGN,12,2011-01-04 13:30:00,1.45,14210,United Kingdom,17.4
540027,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-01-04 13:30:00,2.55,14210,United Kingdom,30.599999999999998
540027,22116,METAL SIGN HIS DINNER IS SERVED,12,2011-01-04 13:30:00,0.85,14210,United Kingdom,10.2
540027,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2011-01-04 13:30:00,0.42,14210,United Kingdom,8.4
540027,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2011-01-04 13:30:00,0.42,14210,United Kingdom,8.4
540027,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,2011-01-04 13:30:00,0.42,14210,United Kingdom,8.4
540027,47566,PARTY BUNTING,5,2011-01-04 13:30:00,4.65,14210,United Kingdom,23.25
540027,21181,PLEASE ONE PERSON METAL SIGN,12,2011-01-04 13:30:00,2.1,14210,United Kingdom,25.200000000000003
540027,22115,METAL SIGN EMPIRE TEA,6,2011-01-04 13:30:00,2.95,14210,United Kingdom,17.700000000000003
540027,21155,RED RETROSPOT PEG BAG,6,2011-01-04 13:30:00,2.1,14210,United Kingdom,12.600000000000001
540027,21527,RED RETROSPOT TRADITIONAL TEAPOT,2,2011-01-04 13:30:00,7.95,14210,United Kingdom,15.9
540027,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2011-01-04 13:30:00,1.25,14210,United Kingdom,12.5
540027,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-01-04 13:30:00,9.95,14210,United Kingdom,19.9
540027,21533,RETROSPOT LARGE MILK JUG,3,2011-01-04 13:30:00,4.95,14210,United Kingdom,14.850000000000001
540027,22073,RED RETROSPOT STORAGE JAR,4,2011-01-04 13:30:00,3.75,14210,United Kingdom,15.0
540027,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-01-04 13:30:00,4.95,14210,United Kingdom,19.8
540027,21873,IF YOU CAN'T STAND THE HEAT MUG,36,2011-01-04 13:30:00,0.42,14210,United Kingdom,15.12
540027,84823,DANISH ROSE FOLDING CHAIR,2,2011-01-04 13:30:00,7.95,14210,United Kingdom,15.9
540027,84926E,FLOWERS TILE COASTER,24,2011-01-04 13:30:00,0.42,14210,United Kingdom,10.08
540027,84849B,FAIRY SOAP SOAP HOLDER,12,2011-01-04 13:30:00,1.69,14210,United Kingdom,20.28
540027,84849D,HOT BATHS SOAP HOLDER,12,2011-01-04 13:30:00,1.69,14210,United Kingdom,20.28
540027,21843,RED RETROSPOT CAKE STAND,2,2011-01-04 13:30:00,10.95,14210,United Kingdom,21.9
540028,21258,VICTORIAN SEWING BOX LARGE,2,2011-01-04 13:38:00,12.75,14180,United Kingdom,25.5
540028,22848,BREAD BIN DINER STYLE PINK,2,2011-01-04 13:38:00,16.95,14180,United Kingdom,33.9
540028,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-01-04 13:38:00,4.95,14180,United Kingdom,14.850000000000001
540028,84968D,SET OF 16 VINTAGE RED CUTLERY,2,2011-01-04 13:38:00,12.75,14180,United Kingdom,25.5
540028,22635,CHILDS BREAKFAST SET DOLLY GIRL,2,2011-01-04 13:38:00,9.95,14180,United Kingdom,19.9
540028,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-01-04 13:38:00,4.95,14180,United Kingdom,14.850000000000001
540028,21527,RED RETROSPOT TRADITIONAL TEAPOT,4,2011-01-04 13:38:00,7.95,14180,United Kingdom,31.8
540028,22199,FRYING PAN RED RETROSPOT,4,2011-01-04 13:38:00,4.25,14180,United Kingdom,17.0
540028,22846,BREAD BIN DINER STYLE RED,2,2011-01-04 13:38:00,16.95,14180,United Kingdom,33.9
540028,85054,FRENCH ENAMEL POT W LID,6,2011-01-04 13:38:00,2.95,14180,United Kingdom,17.700000000000003
540028,22781,GUMBALL MAGAZINE RACK,2,2011-01-04 13:38:00,7.65,14180,United Kingdom,15.3
540028,22767,TRIPLE PHOTO FRAME CORNICE,2,2011-01-04 13:38:00,9.95,14180,United Kingdom,19.9
540028,85144,JARDIN ETCHED GLASS CHEESE DISH,2,2011-01-04 13:38:00,7.25,14180,United Kingdom,14.5
540029,22207,FRYING PAN UNION FLAG,24,2011-01-04 13:47:00,3.75,16029,United Kingdom,90.0
540031,21907,I'M ON HOLIDAY METAL SIGN,2,2011-01-04 13:50:00,2.1,17975,United Kingdom,4.2
540031,82583,HOT BATHS METAL SIGN,3,2011-01-04 13:50:00,2.1,17975,United Kingdom,6.300000000000001
540031,21903,MAN FLU METAL SIGN,2,2011-01-04 13:50:00,2.1,17975,United Kingdom,4.2
540031,21179,NO JUNK MAIL METAL SIGN,6,2011-01-04 13:50:00,1.25,17975,United Kingdom,7.5
540031,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-01-04 13:50:00,1.25,17975,United Kingdom,1.25
540031,21864,UNION JACK FLAG PASSPORT COVER,1,2011-01-04 13:50:00,2.1,17975,United Kingdom,2.1
540031,82551,LAUNDRY 15C METAL SIGN,4,2011-01-04 13:50:00,1.45,17975,United Kingdom,5.8
540031,21181,PLEASE ONE PERSON METAL SIGN,3,2011-01-04 13:50:00,2.1,17975,United Kingdom,6.300000000000001
540031,21169,YOU'RE CONFUSING ME METAL SIGN,2,2011-01-04 13:50:00,1.69,17975,United Kingdom,3.38
540031,22413,METAL SIGN TAKE IT OR LEAVE IT,3,2011-01-04 13:50:00,2.95,17975,United Kingdom,8.850000000000001
540031,82599,FANNY'S REST STOPMETAL SIGN,1,2011-01-04 13:50:00,2.1,17975,United Kingdom,2.1
540031,22564,ALPHABET STENCIL CRAFT,1,2011-01-04 13:50:00,1.25,17975,United Kingdom,1.25
540031,22563,HAPPY STENCIL CRAFT,1,2011-01-04 13:50:00,1.25,17975,United Kingdom,1.25
540031,84924A,WAKE UP COCKEREL CALENDAR SIGN,5,2011-01-04 13:50:00,3.75,17975,United Kingdom,18.75
540031,22469,HEART OF WICKER SMALL,6,2011-01-04 13:50:00,1.65,17975,United Kingdom,9.899999999999999
540031,22470,HEART OF WICKER LARGE,3,2011-01-04 13:50:00,2.95,17975,United Kingdom,8.850000000000001
540031,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,2011-01-04 13:50:00,6.95,17975,United Kingdom,83.4
540031,22119,PEACE WOODEN BLOCK LETTERS,2,2011-01-04 13:50:00,6.95,17975,United Kingdom,13.9
540031,22118,JOY WOODEN BLOCK LETTERS,4,2011-01-04 13:50:00,4.95,17975,United Kingdom,19.8
540031,21755,LOVE BUILDING BLOCK WORD,6,2011-01-04 13:50:00,5.95,17975,United Kingdom,35.7
540031,21754,HOME BUILDING BLOCK WORD,18,2011-01-04 13:50:00,5.45,17975,United Kingdom,98.10000000000001
540031,35971,ROSE FOLKART HEART DECORATIONS,24,2011-01-04 13:50:00,1.25,17975,United Kingdom,30.0
540031,22366,DOORMAT AIRMAIL,1,2011-01-04 13:50:00,7.95,17975,United Kingdom,7.95
540031,22660,DOORMAT I LOVE LONDON,1,2011-01-04 13:50:00,7.95,17975,United Kingdom,7.95
540031,22365,DOORMAT RESPECTABLE HOUSE,1,2011-01-04 13:50:00,7.95,17975,United Kingdom,7.95
540031,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-04 13:50:00,1.69,17975,United Kingdom,13.52
540031,21135,VICTORIAN  METAL POSTCARD SPRING,7,2011-01-04 13:50:00,1.69,17975,United Kingdom,11.83
540031,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-01-04 13:50:00,2.1,17975,United Kingdom,2.1
540031,22147,FELTCRAFT BUTTERFLY HEARTS,1,2011-01-04 13:50:00,1.45,17975,United Kingdom,1.45
540031,21114,LAVENDER SCENTED FABRIC HEART,5,2011-01-04 13:50:00,1.25,17975,United Kingdom,6.25
540032,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,2011-01-04 13:50:00,3.95,13397,United Kingdom,31.6
540032,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-01-04 13:50:00,4.95,13397,United Kingdom,29.700000000000003
540032,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011-01-04 13:50:00,2.55,13397,United Kingdom,15.299999999999999
540032,21137,BLACK RECORD COVER FRAME,24,2011-01-04 13:50:00,3.39,13397,United Kingdom,81.36
540032,82001S,VINYL RECORD FRAME SILVER,24,2011-01-04 13:50:00,3.39,13397,United Kingdom,81.36
540032,22041,"RECORD FRAME 7"" SINGLE SIZE",12,2011-01-04 13:50:00,2.55,13397,United Kingdom,30.599999999999998
540032,22728,ALARM CLOCK BAKELIKE PINK,4,2011-01-04 13:50:00,3.75,13397,United Kingdom,15.0
540032,22727,ALARM CLOCK BAKELIKE RED,4,2011-01-04 13:50:00,3.75,13397,United Kingdom,15.0
540033,47591D,PINK FAIRY CAKE CHILDRENS APRON,25,2011-01-04 14:12:00,1.65,13680,United Kingdom,41.25
540033,22365,DOORMAT RESPECTABLE HOUSE,1,2011-01-04 14:12:00,7.95,13680,United Kingdom,7.95
540033,48138,DOORMAT UNION FLAG,1,2011-01-04 14:12:00,7.95,13680,United Kingdom,7.95
540033,22366,DOORMAT AIRMAIL,1,2011-01-04 14:12:00,7.95,13680,United Kingdom,7.95
